symbol,date,open,high,low,close,volume
swk,2017-10-05,157.03,157.68,155.18,156.13,1142885
etn,2016-10-04,66.05,66.25,64.135,64.32,2110609
aal,2015-12-24,43.27,44.19,43.11,43.81,3307108
fti,2014-01-24,49.7,50.49,48.9825,49.4,3159820
wfc,2014-10-13,50.61,50.98,50.15,50.2,19298945
pru,2016-08-01,75.59,75.84,74.56,74.85,1993428
aiz,2016-03-09,75.32,76.8,75.2,76.63,1011149
hp,2017-12-05,58.57,59.13,57.58,57.84,1170877
mnst,2014-09-18,30.3566,30.45,29.93,30.1466,2404944
aal,2016-06-16,29.8,29.8,29.02,29.14,18236714
pbct,2017-10-19,18.1,18.41,18.1,18.36,2187921
tsco,2015-01-28,80.42,82.28,79.58,79.86,1413344
klac,2016-03-02,68.9,68.9,68.07,68.42,1357012
tgt,2017-04-20,54.21,54.88,54.11,54.64,5843205
ual,2015-03-26,64.0,65.19,63.09,64.97,5993050
mmc,2014-03-04,48.09,48.97,48.07,48.89,2346176
orly,2015-12-10,257.44,259.99,256.04,256.43,758271
nbl,2016-08-09,33.7,34.36,32.91,34.03,6194376
txn,2016-03-29,56.46,57.51,56.08,57.41,4013803
ilmn,2014-12-04,191.0,195.07,189.662,190.83,1162289
ntrs,2015-09-14,69.99,70.33,69.71,70.02,1076963
mar,2015-08-11,72.03,72.5,71.68,72.14,1926858
syy,2015-08-11,37.42,38.12,37.38,37.97,9812278
lkq,2015-12-10,28.74,28.78,28.3,28.65,1184020
pvh,2015-04-02,107.5,108.86,106.87,107.47,1488964
hes,2017-05-11,49.36,49.92,49.2,49.66,4992245
uhs,2017-06-08,112.91,113.26,110.5,112.33,1020132
sna,2016-06-01,160.92,163.6,160.11,163.44,356432
vfc,2014-05-19,62.68,63.36,62.68,63.09,1040438
irm,2015-10-06,31.71,31.92,31.5,31.75,1007756
amzn,2014-05-02,310.42,313.29,304.31,308.01,3995218
ecl,2014-07-23,110.05,110.31,109.53,110.0,784764
es,2017-04-05,58.74,59.475,58.63,59.41,1729246
shw,2015-02-20,286.51,290.29,285.01,289.75,451076
fmc,2015-11-20,42.72,42.85,41.82,41.91,898356
gt,2016-08-04,27.94,28.5,27.94,28.15,3155198
rht,2014-05-01,48.59,49.73,48.53,48.75,1059067
ivz,2015-11-24,32.83,33.33,32.715,33.19,2757222
dal,2014-10-14,31.71,33.27,31.28,32.79,27229132
kmb,2017-12-06,122.64,123.26,121.81,122.16,1931750
pgr,2016-02-10,31.03,31.48,30.9,30.91,4266673
eqix,2017-07-26,438.32,442.48,436.96,440.04,327311
pfg,2016-08-01,46.73,46.87,45.99,46.23,1630732
dre,2017-07-31,28.96,28.97,28.43,28.59,2444909
sjm,2014-05-22,98.8,98.97,97.99,98.75,389274
sna,2015-08-04,163.25,166.0,163.25,165.58,344323
has,2014-04-07,54.95,54.98,54.31,54.52,1169185
aee,2015-06-25,37.97,37.99,37.5,37.51,1398420
fcx,2014-01-21,35.92,36.03,35.215,35.26,23375863
cl,2015-02-12,69.32,69.855,69.32,69.85,2829925
isrg,2014-06-06,123.4032,123.8565,122.6732,123.7532,884508
so,2014-01-03,40.67,40.76,40.27,40.47,4198351
uri,2015-07-22,78.41,78.48,76.82,77.63,3110278
mrk,2016-08-17,63.03,63.43,62.6,63.29,8271531
fbhs,2015-03-30,45.18,47.54,45.17,47.01,1999698
kr,2014-05-20,23.365,23.47,23.22,23.27,5552744
ew,2014-08-27,49.34,49.395,48.73,48.76,1396304
cbg,2017-11-17,42.65,43.16,42.61,42.78,1579583
etfc,2016-07-21,25.42,25.49,25.12,25.22,2669485
cma,2015-05-27,49.07,49.42,48.75,49.33,1340008
chd,2016-02-18,45.0,45.0,44.57,44.755,2800864
amat,2017-03-08,37.01,37.23,36.96,37.19,8052683
hpq,2017-06-30,17.66,17.71,17.45,17.48,8935331
iqv,2015-11-11,67.3,68.11,66.53,66.58,574589
tmk,2015-12-14,58.65,59.0,57.0,57.28,1243292
ir,2015-02-10,66.78,67.07,66.315,66.99,1658242
nke,2017-12-07,59.86,61.06,59.65,60.6,6113277
cbg,2017-07-19,37.18,37.93,37.18,37.82,1230052
cms,2015-12-10,35.27,35.31,34.72,34.87,2808003
orcl,2016-06-06,39.19,39.64,39.12,39.44,16116913
xlnx,2016-11-25,53.19,53.59,53.12,53.39,787528
dhr,2017-11-20,93.3,93.81,93.03,93.68,1282117
pdco,2014-05-15,41.15,41.15,40.66,40.87,473923
arnc,2014-02-26,34.95,36.48,34.62,36.15,10939104
ph,2017-05-11,158.56,159.47,157.3,159.03,638406
amp,2017-03-13,132.5,132.91,131.73,132.59,861709
cah,2017-11-14,58.32,58.43,56.69,57.07,3453867
vfc,2017-06-06,54.21,54.37,53.5,53.72,2966902
pkg,2015-02-02,75.96,76.5,74.29,75.34,1105386
uhs,2014-01-14,84.32,85.78,84.2,85.69,529535
ea,2016-08-17,78.0,79.86,77.81,79.77,3552768
acn,2015-03-18,88.8,91.3499,88.365,90.93,2664857
unp,2017-04-11,107.21,107.77,106.26,107.61,2298810
bxp,2014-01-06,101.84,103.21,101.7,102.72,981036
jnj,2017-08-28,131.68,132.12,131.49,131.74,5349181
jnpr,2016-08-08,23.07,23.25,23.03,23.19,2748633
tif,2014-01-08,92.1,92.11,91.25,91.7,694761
wrk,2017-12-29,63.3,63.66,62.85,63.21,1142925
exc,2016-05-09,35.68,35.78,35.2,35.25,4962886
mrk,2016-10-19,62.13,62.3,61.81,61.87,5582664
bby,2014-05-15,25.94,25.94,25.22,25.47,4985238
ko,2014-10-07,43.48,44.14,43.48,43.92,24936592
ual,2016-07-15,47.51,47.76,46.92,47.43,5184843
nrg,2017-11-14,28.62,29.055,28.47,28.92,3970495
cfg,2016-08-25,23.47,23.695,23.37,23.64,2293573
nrg,2015-06-17,24.21,24.47,24.01,24.41,3435546
reg,2014-09-19,55.07,55.32,54.87,55.01,817629
rjf,2017-06-05,73.5,74.46,73.3901,73.79,431894
abc,2016-12-22,78.96,78.96,77.325,77.81,1881793
gww,2016-05-31,225.61,228.65,225.61,228.35,733239
stt,2015-08-20,76.96,77.02,75.82,75.92,2820795
low,2014-04-04,49.21,49.24,48.18,48.44,5951890
orly,2015-10-07,254.35,254.9,250.34,251.78,541418
ctxs,2017-05-25,82.53,83.4,82.3,83.15,965154
intu,2016-09-30,109.53,110.33,109.21,110.01,1681411
lrcx,2015-12-01,78.3,79.61,78.21,79.59,2082890
fe,2017-12-15,32.17,32.41,31.76,31.83,7756093
eix,2017-07-19,78.04,78.09,77.65,78.07,966418
vrtx,2017-10-13,155.0,155.49,152.68,152.91,930281
dhr,2015-04-29,82.96,83.21,82.61,82.8,3327456
eqix,2014-05-29,198.96,200.46,198.07,199.56,589582
mo,2017-01-11,67.78,68.075,67.54,67.65,5618686
adi,2017-09-05,83.74,84.1,82.01,83.0,2890580
exr,2015-02-03,65.96,66.71,65.11,66.67,790717
mat,2014-06-16,38.39,38.805,38.32,38.59,2561453
ma,2016-08-11,96.5,96.92,96.17,96.53,2971127
kmi,2014-08-27,40.13,40.15,39.5,39.93,13834846
chtr,2017-04-12,331.01,335.69,330.54,334.57,1061588
intc,2017-12-12,43.47,43.62,43.08,43.33,16557398
cnc,2017-12-05,98.42,100.57,97.43,99.73,2583243
exc,2014-11-03,36.55,36.84,36.18,36.4,5616984
gpc,2017-10-05,95.31,95.8,95.0,95.79,720756
tsco,2015-03-26,85.43,85.47,84.27,85.23,1015505
alle,2014-07-17,55.05,55.1725,54.18,54.27,408569
es,2014-05-30,45.07,45.44,45.02,45.4,1638600
mtb,2017-02-22,166.88,168.61,166.69,168.03,929017
chd,2017-07-28,53.8,53.8,53.051,53.3,1051559
avgo,2016-03-30,155.0,157.28,154.54,156.93,2679419
cci,2016-02-17,84.17,84.99,83.75,84.68,2031610
jnj,2014-07-28,101.89,102.4,101.66,102.11,4634905
luv,2017-08-22,53.57,54.08,53.4,53.43,5358218
ggp,2017-07-12,22.54,23.04,22.45,22.53,3828373
ctl,2016-06-14,26.9,26.97,26.56,26.68,5626759
sig,2015-08-11,120.46,121.07,119.58,119.99,482879
pcg,2015-06-04,51.77,52.11,51.65,51.85,2501747
ads,2014-01-03,263.1,265.3499,262.36,263.7,497953
bxp,2014-09-04,121.77,122.37,120.31,120.67,624065
len,2016-02-16,39.4314,39.7647,38.7255,39.5098,2453775
wynn,2016-07-06,88.56,90.07,87.26,89.93,2133682
celg,2016-03-08,103.46,104.95,102.44,102.62,5356153
pkg,2017-06-09,104.39,105.77,104.025,104.95,598920
vrsk,2017-04-04,80.01,80.64,79.63,79.95,666102
ups,2015-03-06,100.38,101.22,100.17,100.62,3008472
trip,2014-03-24,101.85,102.67,96.05,97.58,2407313
mtb,2017-09-27,157.62,159.17,156.39,157.91,804328
itw,2016-06-06,107.3,108.0,107.15,107.76,1080715
pm,2016-11-11,90.46,90.76,88.7,88.95,7938929
exr,2015-01-08,62.55,63.49,62.51,63.38,983642
pep,2017-10-23,111.64,112.45,111.4,111.69,2263178
gs,2014-02-18,164.04,165.59,163.72,164.65,3425988
msft,2017-01-30,65.69,65.79,64.8,65.13,31651445
nws,2017-04-05,13.15,13.2,12.925,13.05,455116
hog,2017-10-10,45.74,46.41,45.73,46.32,1632617
oxy,2016-07-13,77.49,77.58,76.225,76.83,3659384
mat,2017-11-20,18.56,19.21,18.43,18.73,6352726
jwn,2016-08-11,47.0,48.91,46.66,47.56,13944024
flir,2016-10-03,31.41,31.7,31.36,31.59,809626
m,2017-03-29,28.55,29.495,28.4,29.27,6315503
andv,2014-09-23,59.89,61.02,59.471,59.52,1784756
vrtx,2014-04-09,65.59,70.06,65.32,69.95,2107145
grmn,2014-01-10,45.05,45.26,44.72,45.05,837294
dlr,2014-06-02,57.54,58.15,57.47,58.1,828689
tmo,2014-10-13,116.35,116.47,112.2398,112.49,3051538
hpe,2016-04-13,17.29,17.51,17.15,17.5,8243231
amt,2016-08-24,115.23,115.4808,114.35,114.57,1360859
cma,2017-11-29,81.46,84.83,81.45,83.49,3202183
luv,2015-08-03,36.66,37.835,36.54,37.53,9904603
nfx,2017-08-21,25.25,25.36,24.41,24.51,2409377
f,2017-08-11,10.79,10.84,10.76,10.77,32300117
dal,2014-07-08,35.6,36.74,34.77,36.44,43300859
adp,2014-10-06,74.96,75.04,74.29,74.52,2919471
pld,2016-06-02,47.56,48.01,47.33,48.01,1770252
cma,2017-08-31,69.06,69.065,68.1,68.25,1906330
hrl,2014-05-14,24.565,24.62,24.305,24.4,967560
awk,2016-09-21,75.25,76.85,75.12,76.77,1186522
cl,2014-11-06,68.18,68.2,67.74,68.11,2507270
snps,2015-04-10,47.65,48.02,47.64,47.8,500835
bxp,2015-12-23,127.42,129.01,127.31,128.95,555907
mdt,2014-08-07,61.46,61.65,60.68,61.0,12892324
mnst,2014-06-09,22.7933,22.8066,22.6433,22.76,2383923
tss,2014-09-30,30.63,31.07,30.36,30.96,727806
mas,2014-08-21,23.37,23.52,23.1,23.51,2823001
srcl,2017-10-10,70.4,70.82,70.01,70.8,575063
cdns,2017-07-21,34.92,35.1,34.82,34.98,1537730
aon,2015-07-31,102.0,103.38,100.6,100.77,1216734
pxd,2017-06-28,154.49,156.95,153.5,155.66,2257291
wat,2016-02-18,121.89,122.691,120.94,121.2,328933
pcar,2016-08-16,58.6,59.18,58.42,58.88,2632977
tif,2017-09-26,88.04,89.92,88.04,89.66,1148471
hig,2017-03-24,47.61,47.82,47.17,47.33,2633779
jnj,2017-10-02,130.16,131.33,130.02,131.22,4492936
pgr,2017-12-05,54.5,54.75,54.14,54.25,3880740
cvs,2017-08-08,78.64,79.0,76.72,78.57,8639803
itw,2015-01-09,94.5,94.718,93.07,93.57,1416638
pep,2016-05-20,101.71,101.79,100.0,100.1,5594668
csx,2014-02-03,26.93,27.06,25.84,26.02,9549010
nrg,2017-02-15,16.74,17.75,16.73,17.49,8391042
unh,2017-07-06,188.12,188.185,186.15,186.94,1844743
all,2014-05-23,58.33,58.6,58.18,58.38,1418683
pcar,2017-08-11,65.46,65.46,64.76,64.81,1497840
lb,2017-12-14,59.21,60.33,57.95,58.57,5467709
oxy,2015-06-04,77.84,78.28,77.24,77.3,4749181
dis,2017-09-06,101.76,102.035,100.89,101.5,7530956
hes,2017-09-07,40.88,41.37,40.6,41.33,3181749
wmt,2014-09-29,76.06,76.25,75.65,76.08,4959285
cmg,2015-03-17,677.0,678.46,671.01,672.0,305635
sbac,2016-10-13,110.09,111.46,109.3,111.19,511859
xlnx,2014-08-29,41.93,42.28,41.75,42.25,2077613
pfe,2016-10-05,33.73,33.98,33.68,33.9,13945331
cinf,2016-02-22,63.17,63.48,62.84,63.08,690980
peg,2015-01-07,41.12,41.7,40.79,41.56,5295705
amzn,2015-09-24,530.55,534.56,522.87,533.75,3500964
payx,2015-04-17,48.72,48.99,48.0,48.28,2139123
hca,2014-03-27,50.44,50.66,50.02,50.36,2165201
sti,2017-03-22,54.0,54.8,53.33,54.18,6536329
atvi,2016-04-13,33.92,35.3,33.85,35.16,8358487
stx,2015-02-26,60.14,60.87,60.13,60.68,2406039
bmy,2016-04-14,67.66,68.31,67.52,67.87,3456860
fti,2017-08-11,26.45,26.79,26.4,26.42,2128855
adbe,2015-02-19,77.42,77.94,77.2,77.73,1556077
lnt,2015-07-31,30.73,31.035,30.59,30.755,866302
fdx,2015-04-24,169.73,170.25,169.01,169.95,949492
omc,2017-08-09,78.28,78.905,78.035,78.82,1426503
kr,2016-04-15,37.17,37.32,36.71,36.91,7510750
dfs,2016-09-20,57.6,57.72,56.96,56.96,2343857
coty,2014-02-28,14.71,15.0,14.62,14.85,772061
a,2017-11-24,68.84,69.39,68.78,69.36,1015411
ads,2014-08-22,266.94,268.2,265.38,266.02,373869
omc,2017-09-20,72.94,74.43,72.94,74.36,2297225
lyb,2014-11-19,89.17,89.62,88.33,89.35,3339706
dfs,2017-07-24,62.45,62.715,61.94,62.53,2296271
stt,2015-08-07,78.18,78.86,77.47,78.51,1448940
tgt,2017-02-16,65.77,65.85,65.03,65.2,3324994
rop,2017-12-22,259.16,259.84,258.095,259.53,311042
jnpr,2016-11-11,25.09,25.63,25.05,25.41,9045144
bk,2014-12-22,40.93,40.95,40.71,40.95,3761784
gm,2016-12-20,36.4,36.73,36.23,36.61,8795938
cnc,2015-05-13,67.8,68.55,67.22,67.49,1106724
ph,2014-08-15,113.83,114.02,112.11,112.78,996166
iff,2017-08-30,135.67,137.37,135.67,136.22,256626
cnc,2016-01-19,61.7,64.41,61.025,62.51,2144523
oke,2014-05-08,64.06,64.92,62.86,62.94,1711125
met,2014-01-24,50.98,51.03,49.46,49.51,9370176
cpb,2017-06-26,53.77,54.14,53.591,53.79,951951
aph,2016-12-12,68.13,68.34,67.48,67.66,1473034
ms,2017-01-10,42.98,43.5199,42.75,43.06,9074252
vz,2016-09-09,53.13,53.24,51.77,51.82,18258506
luv,2017-06-22,61.88,62.29,61.05,61.52,5485701
xl,2016-03-29,36.87,36.99,36.5575,36.87,1418085
bax,2015-03-09,67.61,67.93,67.21,67.7,2919261
gt,2015-12-08,34.04,34.36,33.6528,34.27,1966811
awk,2015-05-19,53.85,53.94,53.49,53.66,601187
xray,2014-08-05,46.85,47.45,46.365,46.41,1350041
el,2017-04-20,85.75,86.43,85.34,86.03,1506930
ccl,2015-09-23,50.81,51.57,49.79,51.5,6754119
mtb,2014-05-12,123.3,123.44,121.6601,123.05,777215
ibm,2016-10-03,158.06,158.37,157.02,157.61,2227800
mat,2016-10-04,30.71,30.75,29.98,30.21,4290482
scg,2016-02-23,65.6,66.3,65.3,66.01,690083
hum,2016-04-01,182.77,185.01,181.5,184.74,685469
lnt,2016-11-04,37.08,37.61,36.65,36.83,2449085
dal,2014-06-04,41.29,42.35,40.77,42.17,13825890
avb,2016-11-14,167.0,173.18,164.2,171.2,1058430
duk,2014-11-03,82.23,82.6,81.85,82.38,2347167
vrsn,2014-10-08,55.11,56.3,54.83,56.13,649742
akam,2017-07-19,51.63,52.24,51.58,52.1,1195547
sjm,2015-01-14,100.27,101.1,99.98,100.96,381674
wy,2017-09-15,33.04,33.11,32.85,32.99,4022382
mmc,2014-03-26,49.55,49.61,48.95,48.95,1623665
azo,2015-08-27,723.97,737.38,713.26,724.78,636332
coty,2015-11-27,28.99,29.14,28.74,28.94,358254
dlr,2014-06-19,57.92,58.58,57.65,58.08,950857
hsic,2015-07-15,73.39,74.055,73.33,73.72,592202
utx,2015-01-13,115.53,116.835,113.5,114.34,4196389
fl,2017-07-12,48.28,48.99,48.0,48.24,3183710
ajg,2016-06-30,46.58,47.62,46.33,47.6,1292604
wfc,2015-06-12,57.13,57.29,56.74,57.09,13439024
tss,2017-07-25,62.62,63.74,62.095,62.9,1717564
usb,2015-05-21,44.01,44.105,43.83,43.86,5960024
disck,2014-01-07,80.77,80.77,79.8,79.98,293858
fbhs,2017-08-17,63.88,64.09,62.67,62.69,862902
etn,2016-07-12,62.93,64.16,62.53,63.96,2501766
alxn,2017-06-19,114.51,117.075,113.22,116.16,2694095
uhs,2016-11-02,120.2,122.0,119.98,120.9,691925
mnst,2014-09-05,29.61,29.7633,29.4,29.74,2528391
len,2017-05-10,49.5392,49.598,49.0392,49.5784,1512618
dg,2017-07-07,70.14,70.549,69.75,70.23,1562953
wec,2017-09-26,64.16,64.31,63.89,63.91,1324728
dis,2014-08-13,87.74,87.95,87.42,87.6,4532339
wec,2015-05-18,47.84,48.36,47.82,48.26,1126067
etn,2017-01-05,68.06,68.45,66.6,67.35,2394192
de,2017-01-03,103.68,104.77,103.45,104.05,3379330
fmc,2017-02-10,57.66,57.94,57.08,57.84,1600232
eqt,2014-12-04,89.03,89.855,87.09,87.1,1766410
ess,2015-06-03,221.53,223.74,216.42,216.77,343905
lkq,2016-10-24,33.03,33.255,32.995,33.05,1385696
utx,2015-03-19,120.04,120.31,119.04,119.38,2880840
whr,2014-06-25,138.47,139.13,137.21,138.99,964902
amzn,2017-02-21,848.84,857.98,847.25,856.44,3507742
gww,2017-08-08,168.35,168.68,164.17,164.59,686060
abc,2014-10-14,76.25,77.34,75.66,76.63,1645429
fl,2015-02-05,54.46,55.37,54.23,54.4,2748319
etr,2015-05-12,75.01,75.135,73.95,74.23,1779863
hsic,2015-07-01,71.65,72.2365,71.26,72.12,730652
zbh,2014-07-25,99.52,101.04,99.29,100.81,1474914
mas,2014-10-02,23.51,23.78,23.43,23.69,4918803
bxp,2016-06-03,127.93,128.66,126.88,127.78,736955
met,2017-04-06,51.91,52.82,51.55,52.67,6307530
lll,2015-12-15,119.86,121.3,119.17,119.48,465670
nbl,2015-07-20,38.09,38.09,36.91,36.97,9410628
wat,2015-03-12,120.04,122.35,119.73,121.98,511403
txt,2016-03-21,35.89,36.41,35.88,36.36,2321222
dal,2017-05-17,48.83,48.98,47.67,47.74,8274526
amg,2017-04-04,161.86,163.2,159.38,160.09,358217
blk,2016-11-21,374.44,375.08,372.1,374.57,375640
aes,2015-09-25,10.08,10.16,9.91,9.96,8741416
has,2017-07-10,112.03,112.75,111.0698,112.13,427843
cern,2014-12-12,62.49,63.24,61.4,61.44,1431539
xrx,2014-08-01,52.72,53.16,51.92,52.16,2954890
dis,2017-05-26,107.71,108.49,107.48,108.41,6236779
ice,2016-02-23,49.464,49.7,47.95,48.328,4670810
alle,2014-02-10,49.99,50.12,49.45,49.84,763357
ame,2016-05-04,47.39,47.53,46.79,46.96,1941311
khc,2017-10-23,76.88,77.1,76.45,77.06,4240913
cat,2017-12-07,139.775,143.0,139.1884,142.89,2977117
viab,2016-11-17,38.41,38.8,38.3079,38.61,2212933
leg,2016-11-07,45.66,45.98,45.42,45.72,810525
ppg,2016-05-09,108.14,108.23,107.29,107.44,1046643
lyb,2017-11-01,104.21,105.22,103.155,103.43,3111738
hp,2014-02-07,87.5,88.17,86.87,87.17,1431163
key,2014-08-22,13.56,13.74,13.5,13.55,7978216
ilmn,2017-02-03,162.49,164.26,160.715,162.15,808821
rht,2015-05-18,77.45,78.69,77.27,78.49,884093
pru,2015-04-06,79.42,80.67,78.92,80.12,2143346
pnw,2015-04-16,62.98,63.02,62.13,62.71,770274
aos,2017-03-03,49.94,50.34,49.86,50.18,562090
xray,2014-04-14,44.82,45.04,44.06,44.51,874745
intu,2016-05-04,101.03,101.25,99.6,99.89,1189701
vlo,2017-09-19,72.2,73.2,71.56,72.71,3870204
v,2016-01-29,70.43,74.5,68.76,74.49,40427768
cop,2017-07-14,43.32,43.78,43.27,43.45,5467315
amd,2017-04-06,13.42,13.46,12.83,13.27,139500105
el,2014-05-08,73.69,73.98,73.28,73.32,1845580
nbl,2016-05-26,36.59,36.66,35.54,35.64,5295089
trv,2014-05-23,93.01,93.34,92.4099,92.86,1451171
nke,2017-08-09,59.42,59.965,59.26,59.9,5310944
gpc,2015-02-05,95.97,97.02,95.3001,95.95,1330320
col,2016-06-29,82.89,84.19,82.62,83.8,1512192
biib,2016-11-10,321.95,329.83,319.49,324.4,2665842
amzn,2017-09-05,975.4,976.7699,960.37,965.27,2998649
cms,2017-08-03,46.51,47.065,46.5,47.02,1537899
dps,2015-09-10,75.76,76.37,75.35,75.95,1001251
dte,2014-07-30,76.59,77.01,75.21,75.4,1479061
bk,2014-04-22,33.56,34.01,33.3,33.75,5785173
hal,2014-08-22,68.23,68.3,67.26,67.47,5130588
exc,2015-10-07,30.31,30.519,30.05,30.13,7169169
pfe,2017-09-26,35.51,35.645,35.24,35.3,17559784
wm,2016-03-28,59.11,59.49,59.09,59.38,1685116
rsg,2015-11-18,43.57,44.11,43.4,44.08,1084188
wdc,2017-02-24,73.12,74.66,72.75,74.65,4087518
amd,2016-06-30,5.13,5.19,4.95,5.14,26124847
aet,2014-06-11,79.83,81.25,79.52,80.98,3107285
sre,2016-02-17,94.84,95.68,94.075,95.5,1133528
xel,2015-05-13,33.28,33.45,32.71,32.85,3395762
nfx,2014-01-06,24.4,24.41,23.73,23.8,2467066
amgn,2015-10-14,148.38,150.93,147.13,147.81,3197360
xom,2016-07-11,93.75,94.41,93.65,93.89,8335705
kmb,2014-09-23,107.54,107.68,106.47,106.47,1341515
stx,2017-03-31,46.92,47.04,45.913,45.93,3387302
alk,2016-08-23,67.14,67.88,66.95,67.35,839638
cinf,2017-04-10,70.37,71.38,70.28,71.24,639677
xrx,2014-07-03,49.44,49.96,49.2948,49.8,736030
spg,2015-11-13,191.08,191.4,185.54,186.34,2038834
disck,2014-10-15,33.52,34.46,32.85,33.85,2779962
lb,2015-01-14,82.44,83.07,81.22,82.12,2971922
tif,2017-09-08,93.32,93.89,92.5,93.16,1403960
nwsa,2016-04-18,12.59,12.65,12.43,12.46,5917926
trv,2016-10-25,109.36,109.9,108.77,109.03,2569774
hon,2016-05-27,114.47,114.6,113.9,114.33,1762578
es,2015-03-25,50.92,51.38,50.12,50.12,1251940
qcom,2014-09-17,75.66,76.17,75.2802,75.83,7222213
aos,2017-07-17,57.4,57.74,57.182,57.61,204257
ni,2015-12-09,19.29,19.43,19.08,19.26,2863311
slb,2016-01-12,65.95,66.11,63.19,64.74,10188979
slg,2014-07-28,109.78,110.8,109.43,110.31,382917
wec,2015-12-18,51.01,51.09,49.98,50.24,2564882
iqv,2015-10-23,68.44,68.89,67.45,68.27,909119
cat,2016-10-17,87.38,87.72,86.9,87.29,4479743
fitb,2017-02-01,26.37,26.6,26.095,26.24,6181538
ctsh,2015-06-16,61.68,62.97,61.62,62.72,4012752
px,2015-06-01,123.01,123.09,121.8,122.46,1448538
exr,2017-10-13,81.97,82.97,81.48,82.71,961515
xl,2016-01-27,34.74,35.31,34.44,34.62,1902060
aap,2014-01-14,115.4,117.99,113.82,117.6,819539
spgi,2017-07-25,155.95,157.43,154.63,155.15,820131
eog,2017-02-13,100.91,101.38,100.14,100.35,1945114
ntap,2015-02-26,38.65,39.14,38.491,38.65,2912952
fmc,2017-08-03,83.84,85.06,82.98,83.34,2496943
mgm,2017-11-22,33.48,33.52,33.17,33.45,4370382
mar,2014-01-28,49.12,49.965,49.0,49.7,1837375
dte,2015-04-01,80.62,81.38,79.68,81.38,777181
sig,2016-06-22,85.12,85.93,84.7,85.47,1439060
wm,2017-11-02,81.25,82.04,81.25,81.65,2629499
symc,2017-03-24,30.74,30.95,30.38,30.47,4623135
kors,2015-03-27,66.63,67.12,66.075,66.97,1639558
ilmn,2017-02-09,162.86,163.94,162.41,163.14,465816
ppl,2015-07-23,30.95,30.98,30.5632,30.71,4534805
fl,2017-09-22,33.65,34.18,33.25,33.6,5525634
abc,2016-12-21,78.96,79.575,78.61,78.85,1355812
goog,2014-04-10,565.0,565.0,539.9,540.95,4027743
sti,2017-04-11,54.4,54.97,54.14,54.97,3468162
dre,2017-05-02,27.67,28.03,27.61,27.78,2026018
ilmn,2016-06-16,135.66,136.93,134.08,136.34,931899
coo,2016-03-21,149.33,151.69,148.97,150.56,392696
sti,2016-04-11,35.82,36.51,35.79,36.03,3354697
nclh,2015-07-22,59.02,59.92,59.02,59.89,595781
peg,2017-09-28,45.98,46.36,45.73,46.08,2142025
cern,2017-11-30,69.94,70.97,69.81,70.69,2920488
fast,2015-12-18,39.77,39.93,39.03,39.09,5390918
eog,2016-06-28,80.65,81.77,79.85,81.75,3105723
cof,2015-06-16,87.37,88.12,87.18,88.07,2250457
cop,2014-01-16,68.05,68.07,67.09,67.83,5356836
ccl,2016-09-23,46.53,47.54,46.37,47.26,8279882
twx,2014-08-05,85.28,85.33,84.42,85.19,12086744
chrw,2017-10-04,76.04,76.15,74.3,75.02,1979359
ge,2014-04-09,25.86,25.96,25.59,25.95,25180827
ctas,2016-08-17,114.41,116.08,113.56,115.65,1718686
len,2016-07-15,47.8921,47.902,47.3431,47.6961,1262852
vz,2014-07-16,50.89,51.015,50.67,50.96,12798832
dre,2015-02-09,21.5,21.64,21.18,21.24,2365524
glw,2017-12-13,32.61,32.64,32.28,32.29,5254989
hban,2017-08-01,13.34,13.37,13.24,13.32,8544584
nlsn,2017-08-11,41.12,41.33,40.74,40.79,1581901
peg,2016-08-12,44.04,44.43,43.92,43.97,2754186
kr,2016-05-02,35.52,35.56,35.16,35.43,9011250
biib,2014-10-17,305.36,313.72,304.75,306.71,1782231
nws,2016-09-22,14.38,14.56,14.32,14.53,988166
qrvo,2016-08-05,53.79,55.27,53.328,55.05,2741894
expd,2015-12-15,46.93,47.27,46.35,46.57,1712110
ctl,2017-02-03,25.46,25.49,25.28,25.42,5228391
cof,2014-12-01,82.54,82.8,82.1684,82.31,2161032
jpm,2015-11-11,68.1,68.17,67.25,67.35,8513925
tmk,2015-07-15,59.54,60.28,59.28,60.2,693479
kmx,2016-05-09,50.41,51.55,50.305,51.23,1382007
pcg,2014-03-14,44.01,44.55,43.9,44.35,3059362
hpe,2015-12-31,15.23,15.31,15.1,15.2,6768073
gww,2015-08-06,226.64,227.6199,224.57,226.07,438120
reg,2014-12-11,63.24,63.65,63.07,63.19,546491
avb,2017-10-16,180.58,180.61,179.1,179.2,514166
ntap,2017-11-16,51.41,53.89,51.31,53.11,12874287
cag,2014-05-15,31.35,31.35,31.0,31.11,2662923
etfc,2016-02-16,21.6,22.126,21.48,21.86,5531702
hum,2014-09-03,128.23,128.38,127.18,127.25,1137072
mtb,2016-02-16,107.72,110.25,106.23,108.88,1105050
prgo,2016-03-11,134.08,136.435,133.93,136.0,1462637
lkq,2014-12-18,27.82,27.98,27.29,27.51,1418128
ftv,2016-08-30,52.19,53.47,52.19,52.61,952121
abt,2016-08-18,44.68,44.74,44.25,44.36,6548777
syk,2016-11-16,109.75,110.06,108.38,109.39,1096447
chk,2016-11-14,5.52,5.6,5.28,5.47,50915081
tmo,2017-01-12,146.18,146.99,145.1301,145.97,2239606
nue,2016-07-22,52.19,52.96,52.12,52.72,2618365
